TYPEHUQ,CDD65,CDD30YR,AIA_Zone,KOWNRENT,YEARMADE,YEARMADERANGE,NUMFLRS,ROOFTYPE,NAPTFLRS,STORIES,BEDROOMS,NCOMBATH,OTHROOMS,TOTROOMS,PRKGPLC1,SIZEOFGARAGE,GARGLOC,OVEN,OVENFUEL,OVENCLN,TYPECLN,OUTGRILL,FUELFOOD,NUMFRIG,SIZRFRI1,ICE,TYPERFR2,SIZRFRI2,REFRIGT2,MONRFRI2,SEPFREEZ,NUMFREEZ,UPRTFRZR,SIZFREEZ,FREEZER,DISHWASH,DWASHUSE,CWASHER,TOPFRONT,WASHLOAD,WASHTEMP,RNSETEMP,DRYER,DRYRFUEL,DRYRUSE,TVCOLOR,TVSIZE2,TVTYPE2,CABLESAT2,TVONWD2,TVONWE2,TVSIZE3,TVTYPE3,CABLESAT3,TVONWD3,TVONWE3,NUMPC,TIMEON2,PCPRINT,ELECDEV,FUELHEAT,HEATOTH,HEATROOM,NUMTHERM,FUELH2O,WHEATOTH,ZWHEATAGE,ZWHEATBKT,AIRCOND,DNTAC,CENACHP,MAINTAC,ACROOMS,USECENAC,THERMAINAC,PROTHERMAC,TEMPHOMEAC,TEMPGONEAC,TEMPNITEAC,NUMCFAN,USECFAN,SWIMPOOL,POOL,LGT4,LGT1,NOUTLGTNT,WINDOWS,USENG,USELP,ELWARM,ELCOOL,ELWATER,ELFOOD,UGWARM,UGWATER,UGCOOK,LPOTHER,PELHEAT,PELHOTWA,PELCOOK,PELAC,PGASHEAT,PGASHTWA,PUGCOOK,SPOUSE,NHSLDMEM,AGEHHMEMCAT2,AGEHHMEMCAT3,MONEYPY,TOTSQFT,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,TOTALBTUCOL,TOTALBTURFG,TOTALBTUOTH,TOTALDOL,TOTALDOLCOL,TOTALDOLWTH,TOTALDOLRFG,TOTALDOLOTH,KAVALNG,PERIODNG,KWH
3,1492,1417,4,1,1982,5,0,2,0,20,2,2,3,5,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,3,3,3,1,5,1,2,1,2,1,1,1,0,0,0,0,0,3,3,2,1,5,0,5,1,5,0,0,0,1,0,1,1,5,3,1,1,70,70,70,0,0,0,0,2,1,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,12,0,17,1804,1804,1690,1690,1625,396.471,260.88,262.254,100.562,604.832,51879,8329,3211,19310,1625,261,262,101,605,0,0,15205
3,959,1076,3,1,1990,6,0,5,0,31,2,2,5,7,1,1,2,0,0,1,2,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,20,1,1,2,3,3,1,5,1,4,2,2,1,2,2,1,2,1,1,1,1,0,1,1,1,0,7,1,1,0,0,0,1,0,0,0,7,3,1,1,73,78,73,3,3,0,0,4,4,0,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,13,2640,2390,2390,2390,1314,0.0,351.035,0.0,130.582,832.384,97857,6591,2452,15629,2431,351,342,131,832,1,1,7231
2,344,408,2,1,1974,4,0,5,0,10,4,2,1,5,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,1,1,1,2,1,1,13,1,1,3,2,3,1,5,2,3,2,1,2,3,4,1,1,2,2,4,1,0,1,2,1,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,41,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,3,8,6,15,1924,1924,1924,0,955,0.0,0.0,0.0,54.336,900.664,124516,0,2052,34006,1701,0,174,54,901,1,1,10568
5,4364,4287,5,2,1997,6,1,0,1,0,2,1,3,5,0,0,0,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,11,1,1,3,3,3,1,5,1,3,1,1,0,4,5,1,2,1,3,4,1,0,0,1,5,0,5,1,5,0,1,0,1,0,0,0,5,3,1,0,75,75,75,1,1,0,0,4,1,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,3,6,2,2,999,999,999,999,1917,78.771,509.471,286.324,152.623,889.813,52750,14019,4200,24485,1917,509,286,153,890,0,0,15460
1,519,298,3,1,1972,4,0,5,0,10,2,2,2,4,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,1,1,2,1,1,1,12,1,1,3,2,3,1,5,1,2,2,1,1,2,2,0,0,0,0,0,2,2,1,2,5,0,4,1,5,0,1,0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,12,0,16,1196,1196,1196,1196,2442,754.837,43.0,422.246,213.011,1008.906,83526,1471,7286,34509,2442,43,422,213,1009,0,0,24480
2,1313,1645,3,1,1967,3,0,5,0,10,3,2,7,10,0,0,0,0,0,1,2,0,5,2,4,0,22,4,2,0,1,1,2,2,2,1,20,1,1,3,3,3,1,5,1,4,2,2,1,3,3,2,1,1,3,3,3,2,3,1,1,0,7,1,1,0,0,0,1,0,0,0,7,1,1,1,0,0,0,2,1,0,0,0,3,0,41,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,3,3,3,7,3870,3870,1355,1355,990,0.0,55.855,0.0,187.85,746.295,124059,2546,8564,34024,1720,56,251,188,746,1,1,13228
5,843,1121,3,2,1960,3,21,0,1,0,2,1,2,4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,30,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,2,0,3,4,3,8,581,581,581,0,558,0.0,0.0,0.0,193.544,364.456,62442,0,3846,13941,1308,0,134,194,462,3,5,3250
2,112,451,1,1,1959,2,0,5,0,10,2,1,3,5,1,1,2,0,0,1,2,0,5,2,4,0,22,3,1,12,1,1,1,3,1,1,13,1,1,2,2,3,1,5,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,3,0,5,1,5,0,0,0,1,0,0,0,5,3,1,0,70,73,68,5,2,0,0,1,1,0,42,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,17,0,8,3909,3659,3659,1883,1350,142.259,31.344,269.647,184.923,721.827,97751,1065,6285,24532,2216,31,270,185,722,0,0,13447
2,3450,2912,5,1,1980,5,0,5,0,10,3,2,2,5,1,2,2,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,1,12,1,2,1,3,3,1,1,1,2,2,1,0,3,3,0,0,0,0,0,1,0,0,1,1,0,5,1,1,0,0,0,1,0,0,1,5,2,1,1,70,75,70,5,3,0,0,2,1,0,30,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,2,14,0,23,2365,1965,1965,1965,1586,0.0,745.99,0.0,160.491,679.519,62690,16228,3491,20590,2014,746,163,160,768,1,1,10112
2,2347,2086,4,1,1975,4,0,5,0,10,3,2,3,6,1,2,2,0,0,1,2,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,12,1,1,2,3,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,7,0,2,0,5,0,0,0,1,0,1,1,6,2,1,0,80,80,80,4,2,0,0,0,2,0,20,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,10,2038,1638,546,1638,1492,49.136,432.568,224.053,118.445,667.797,40299,11684,3199,18037,1492,433,224,118,668,0,0,11811
2,528,692,2,1,1920,1,0,4,0,20,5,2,4,9,1,1,2,0,0,1,2,1,5,2,3,1,1,3,2,12,1,1,1,2,1,1,11,1,1,2,3,3,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,8,0,1,0,0,0,1,0,0,1,9,3,0,0,70,80,72,5,3,0,0,3,5,2,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,14,0,9,5302,5052,4709,5052,1107,0.0,204.518,0.0,142.968,759.514,126615,7864,5497,29204,2389,205,190,143,760,1,1,12475
5,484,493,4,2,1976,4,3,0,2,0,2,1,2,4,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,3,3,1,5,1,2,2,1,0,1,1,0,0,0,0,0,2,2,0,2,0,0,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,6,0,12,1011,1011,0,0,661,0.0,0.0,0.0,134.111,526.889,35576,0,3877,15234,1074,0,413,134,527,0,0,5601
5,3364,3122,5,2,1980,5,3,0,1,0,1,1,2,3,0,0,0,0,0,1,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,2,3,2,0,1,2,0,0,0,0,0,1,0,1,1,5,0,3,1,5,0,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,0,0,0,2,0,10,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,9,650,650,650,650,481,109.672,66.338,96.778,29.905,178.307,12747,1758,793,4725,481,66,97,30,178,0,0,3736
2,879,1344,3,1,1972,4,0,5,0,10,3,1,2,5,1,2,1,0,0,0,0,1,5,2,4,1,1,3,2,12,1,1,2,1,2,1,30,1,2,4,3,3,1,5,1,5,3,2,0,3,3,2,1,0,3,3,3,3,1,3,1,0,5,1,1,0,0,0,1,0,0,1,5,3,1,1,76,76,76,4,2,0,0,2,4,0,41,1,1,1,1,0,1,1,1,0,1,1,0,1,1,2,2,0,1,5,10,4,18,2040,1640,1184,1032,1730,149.401,101.975,0.0,301.229,1177.395,135410,3342,9871,38582,2698,102,502,301,1177,3,5,16615
2,780,1101,2,1,1965,3,0,2,0,10,3,1,2,5,1,2,2,0,0,0,0,1,5,1,3,0,0,0,0,0,1,1,1,3,1,1,12,1,1,2,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,1,0,0,0,5,3,1,0,76,76,76,1,3,0,0,0,4,0,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,5,3349,2949,2949,2949,246,0.0,60.054,0.0,26.503,159.444,83851,802,354,6583,1102,60,201,27,207,1,1,963
2,685,682,2,1,1968,3,0,5,0,20,3,2,7,10,1,2,2,0,0,1,2,0,5,1,4,1,0,0,0,0,0,0,0,0,0,1,20,1,1,2,3,3,1,5,1,3,1,2,1,4,4,2,1,0,2,1,2,2,2,2,3,0,10,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,41,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,9,3,9,2000,1600,1600,480,1707,0.0,55.814,0.0,170.046,1481.14,97761,1292,3936,34283,2659,56,224,170,1481,0,0,11580
1,381,236,3,1,1984,5,0,5,0,10,2,2,4,6,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,3,1,5,1,2,2,1,1,1,2,0,0,0,0,0,1,0,1,1,5,0,6,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,30,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,7,1152,1152,1152,0,2289,883.184,0.0,418.496,205.558,781.762,79080,0,7102,27008,2289,0,418,206,782,0,0,23177
2,1850,1522,4,1,1955,2,0,5,0,10,4,1,3,7,1,2,2,1,5,1,2,0,1,2,4,1,22,3,2,12,0,0,0,0,0,1,12,1,2,2,3,3,1,1,1,2,3,2,1,2,2,0,0,0,0,0,3,2,1,1,1,0,7,1,1,0,0,0,1,0,0,1,7,2,1,0,72,80,80,6,2,0,0,0,3,0,42,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,19,2015,1615,1615,1615,1650,0.0,390.864,0.0,434.234,824.902,67527,9028,10029,23477,1974,391,111,434,874,1,1,11169
4,685,979,1,2,1955,2,0,5,1,0,1,1,2,3,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,20,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2,2,0,0,1,0,0,7,536,536,536,179,239,0.0,11.637,0.0,81.49,145.872,96760,230,1608,2878,1047,12,46,81,146,3,5,1382
2,406,570,2,1,1960,3,0,2,0,10,3,2,3,6,1,2,2,2,5,1,1,1,5,2,3,1,3,1,2,12,1,1,1,2,1,1,11,1,2,4,2,2,1,5,1,3,1,1,2,5,5,3,2,2,3,2,2,1,1,1,1,0,6,1,1,0,1,1,1,0,0,0,6,1,1,1,0,0,0,1,1,0,0,0,0,0,42,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,3,10,8,15,2562,2162,2162,1060,1364,0.0,21.293,0.0,180.271,1162.436,205092,560,4740,30564,3251,21,396,180,1162,1,2,10511
2,1573,1439,4,1,1924,1,0,5,0,10,2,1,3,5,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,7,812,812,650,0,131,0.0,0.0,0.0,63.624,67.376,82722,0,2143,7964,1111,0,240,64,139,1,1,1293
2,2463,2384,5,1,1967,3,0,5,0,10,3,1,3,6,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,5,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,6,1,1,0,0,0,1,0,0,0,6,3,1,0,75,80,75,3,3,0,0,2,3,0,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,2,9,0,9,1200,1200,1200,1200,1163,0.0,433.181,0.0,93.976,635.843,81666,11940,2590,17526,1781,433,223,94,636,1,1,9395
2,1525,1596,4,1,1973,4,0,5,0,10,3,2,3,6,1,2,2,1,5,0,0,1,5,1,4,1,0,0,0,0,1,1,1,2,1,1,13,1,2,2,3,3,1,5,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6,1,1,0,0,0,1,0,0,1,4,3,1,0,78,78,80,6,3,0,0,0,0,0,50,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,13,0,6,3159,2759,2759,1839,1244,0.0,321.537,0.0,133.205,789.258,108727,11836,4903,29053,2025,322,253,133,789,1,1,13421
2,720,1029,2,1,1920,1,0,5,0,20,5,2,5,10,0,0,0,0,0,1,2,1,1,3,4,1,3,1,1,12,0,0,0,0,0,1,20,1,1,3,2,3,1,1,1,6,3,2,2,3,3,1,2,0,3,3,2,2,2,2,1,0,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,4,0,60,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,3,15,9,23,4554,4554,4554,1518,1773,61.912,80.003,0.0,346.297,1284.788,288409,2200,9524,71539,4360,80,481,346,1676,1,1,14292
2,400,321,1,1,2009,8,0,5,0,20,3,2,5,8,0,0,0,0,0,1,2,1,5,2,5,0,3,1,2,1,1,1,1,3,2,1,13,1,2,3,3,3,1,5,2,4,3,2,2,3,3,2,2,2,3,2,1,0,1,1,3,0,6,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,50,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,11,3,22,2880,2880,1440,0,1647,0.0,0.0,0.0,121.631,1525.369,106655,0,2571,32242,2966,0,135,122,1525,0,0,10203
3,1214,1151,4,1,1962,3,0,5,0,10,2,1,1,3,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,4,0,0,0,2,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,5,900,900,300,300,346,84.779,9.253,95.465,25.519,130.984,12208,326,900,4622,346,9,95,26,131,0,0,3578
2,198,355,1,1,1991,6,0,6,0,10,3,1,3,6,1,2,2,0,0,1,2,1,5,2,4,1,3,1,1,9,1,1,2,1,1,1,30,1,1,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,6,1,1,0,0,0,1,0,0,0,6,3,1,0,75,75,75,0,0,1,0,2,4,1,30,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,3,2,2,14,2626,2226,2226,1122,986,0.0,24.228,0.0,190.409,771.362,94943,739,5805,26731,1662,24,170,190,805,1,1,8810
2,567,757,2,1,1982,5,0,5,0,20,4,3,1,5,1,2,2,0,0,1,2,0,1,2,3,1,1,3,2,12,1,1,1,2,1,1,30,1,1,5,2,3,1,5,1,6,3,1,1,3,4,3,1,1,2,2,1,0,0,1,1,0,5,2,1,0,0,0,1,0,0,0,5,2,1,0,72,72,72,2,1,0,0,0,2,1,41,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,6,8,4,16,4023,3623,2408,2408,1682,0.0,124.15,0.0,191.863,1365.987,130787,3306,5109,56076,2643,124,232,192,1586,1,1,13127
2,1362,1540,3,1,1979,4,0,5,0,10,3,2,6,9,1,2,2,1,5,1,2,1,5,2,4,1,22,3,2,2,1,2,2,3,2,1,30,1,1,3,3,3,1,5,1,4,3,2,2,2,2,3,1,2,2,2,3,1,1,2,5,0,6,1,5,0,0,0,1,0,0,0,6,3,1,1,76,76,76,0,0,1,0,0,1,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,4,6,2,14,3379,2979,1015,1015,1184,150.988,62.734,158.145,105.28,706.853,59550,3155,5295,35552,1184,63,158,105,707,0,0,17453
5,662,788,3,2,1984,5,2,0,1,0,2,1,3,5,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,11,1,1,2,2,3,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,3,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,5,928,928,742,371,1118,359.616,94.166,195.336,102.584,366.298,37784,3182,3467,12379,1118,94,195,103,366,0,0,11074
5,283,183,3,2,1965,3,2,0,1,0,2,2,2,4,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,4,3,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,20,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,4,6,2,23,854,854,854,0,1307,352.73,0.0,407.601,98.501,448.169,46079,0,3473,15800,1307,0,408,99,448,0,0,13505
2,886,1151,3,2,1950,2,0,6,0,10,2,1,5,7,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1,1,1,3,1,0,0,1,1,3,2,3,1,5,1,3,1,1,2,3,3,1,1,2,4,4,1,0,1,2,1,0,6,1,5,0,0,0,1,0,0,0,6,2,1,0,65,75,65,0,0,0,0,2,2,0,41,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,3,2,2,5,1274,1274,1092,1092,1156,0.0,82.23,307.85,61.634,704.287,157417,2310,1731,42427,2451,82,308,62,939,1,1,9516
2,3604,3246,5,1,1965,3,0,6,0,10,3,1,2,5,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,5,1,1,0,0,0,1,0,0,0,5,1,1,1,0,0,0,4,2,0,0,3,3,0,41,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2,15,0,9,2184,2184,2184,2184,1410,200.13,470.683,0.0,136.347,602.839,52861,13779,3992,19897,1693,471,228,136,658,1,1,12098
2,1698,1654,4,1,1991,6,0,2,0,10,3,2,3,6,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,5,1,3,1,2,1,1,2,2,1,1,1,1,1,0,1,1,5,0,6,1,5,0,0,0,1,0,0,1,6,3,1,0,72,72,72,2,1,0,0,0,0,0,41,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,10,1134,1134,1134,1134,1218,308.189,208.391,160.586,102.057,438.777,39951,6835,3348,14392,1218,208,161,102,439,0,0,11709
5,2806,2561,5,2,1980,5,2,0,1,0,1,1,2,3,0,0,0,0,0,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,3,3,1,5,1,2,1,2,1,1,1,0,0,0,0,0,1,0,1,1,5,0,3,1,5,0,0,0,1,0,0,0,3,3,1,0,75,75,75,0,0,0,0,1,1,0,20,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,7,732,732,732,732,981,202.083,183.908,151.324,86.905,356.78,30060,5635,2663,10933,981,184,151,87,357,0,0,8810
3,4441,4338,5,1,1988,5,0,1,0,20,2,2,2,4,0,0,0,0,0,1,1,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,5,1,2,2,1,1,3,3,0,0,0,0,0,1,0,1,3,5,0,4,1,5,0,0,0,1,0,1,1,4,3,1,0,75,75,78,1,1,0,0,3,3,0,41,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,2,7,0,13,1458,1458,1458,1458,903,46.797,366.042,115.088,75.134,299.938,25105,10177,2089,8339,903,366,115,75,300,0,0,7358
4,621,747,3,2,1976,4,0,5,2,0,2,1,4,6,0,0,0,0,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,2,1,0,3,3,2,1,0,1,1,0,6,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,2,6,0,10,1452,1452,944,0,737,60.068,0.0,294.517,100.398,282.017,68059,0,1424,11298,1687,0,295,100,402,1,1,3064
2,470,513,3,1,1988,5,0,5,0,20,3,2,3,6,1,2,2,0,0,1,2,1,5,1,4,1,0,0,0,0,0,0,0,0,0,1,30,1,2,3,2,3,1,5,1,2,1,2,2,1,1,0,0,0,0,0,2,2,1,2,1,0,6,1,1,0,0,0,1,0,0,0,6,2,1,1,75,85,80,2,1,0,0,6,2,0,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,4,11,4,1,2298,1898,1898,1898,1138,0.0,101.763,0.0,146.373,889.864,142655,3233,4651,28273,2604,102,569,146,890,1,1,10597
5,726,333,4,1,1965,3,4,0,1,0,2,2,1,3,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,3,3,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,30,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,24,1382,1382,1382,0,221,91.278,0.0,0.0,29.545,100.178,13632,0,740,2509,296,0,75,30,100,3,5,1622
2,1721,1536,4,2,1976,4,0,5,0,10,3,1,2,5,1,1,2,0,0,1,2,1,5,2,4,1,3,1,1,12,1,1,2,3,1,1,13,1,1,2,2,3,1,5,1,3,3,3,1,3,3,2,3,0,3,3,2,2,1,1,5,0,5,5,5,0,0,0,1,0,0,1,5,3,1,1,75,75,78,4,3,0,0,1,1,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,4,10,10,16,1323,1073,1073,1073,2225,324.817,201.606,415.958,164.64,1117.979,70966,6430,5251,35658,2225,202,416,165,1118,0,0,20799
5,1343,1314,4,2,1995,6,3,0,1,0,1,1,3,4,0,0,0,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,1,12,1,2,4,2,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,2,5,0,4,1,5,0,0,0,1,0,0,1,4,2,1,0,74,78,72,1,3,0,0,0,3,0,10,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,20,932,932,932,932,1005,265.061,90.624,155.006,78.111,416.198,31349,2827,2437,12982,1005,91,155,78,416,0,0,9188
2,1686,1678,4,1,1988,5,0,5,0,20,4,3,5,9,1,2,2,1,5,1,2,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,20,1,1,2,3,3,1,5,1,4,3,2,1,1,2,1,1,0,1,1,2,1,2,1,1,0,9,2,1,0,0,0,1,0,0,1,9,3,1,1,74,78,73,3,1,0,0,0,4,0,50,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,13,0,20,5128,4728,4728,4728,1825,0.0,874.059,0.0,145.292,805.649,200678,26452,4397,24381,3405,874,565,145,806,1,1,16187
4,153,64,4,3,1920,1,0,5,1,0,1,1,2,3,0,0,0,0,0,1,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,3,5,2,2,1,1,3,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,41,1,1,1,0,0,0,1,1,1,1,3,0,0,0,3,3,3,1,5,11,5,13,678,678,678,0,5524,368.122,0.0,0.0,762.997,4392.881,174584,0,10070,79465,6606,0,273,763,4622,2,1,21367
2,1373,1405,4,1,1962,3,0,1,0,10,4,2,3,7,0,0,0,0,0,1,2,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,1,1,1,3,2,1,0,2,2,3,1,0,1,1,0,0,0,1,1,0,7,1,1,0,0,0,1,0,0,1,7,2,1,1,70,80,70,2,2,1,0,2,4,4,41,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,4,1959,1959,1959,1959,1380,0.0,287.218,0.0,82.134,1010.648,96222,5456,1560,25770,2207,287,330,82,1088,1,1,7683
2,1225,1103,4,1,1926,1,0,5,0,20,3,2,2,5,1,1,2,0,0,1,2,1,1,2,4,0,22,4,2,12,0,0,0,0,0,1,12,1,1,2,3,3,1,1,2,3,1,1,0,2,2,1,1,2,1,1,2,1,1,1,1,0,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,2,30,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2,14,0,19,2781,2531,2531,0,668,0.0,0.0,0.0,214.031,453.969,71724,0,5312,20183,1225,0,167,214,544,1,1,4859
